"동별(1)",동별(2),2021
"동별(1)",동별(2),계 (명)
"합계",종로구,153789
"합계",중구,131787
"합계",용산구,237285
"합계",성동구,292672
"합계",광진구,352627
"합계",동대문구,352006
"합계",중랑구,391885
"합계",성북구,440142
"합계",강북구,302563
"합계",도봉구,319373
"합계",노원구,514946
"합계",은평구,477173
"합계",서대문구,315659
"합계",마포구,378686
"합계",양천구,450487
"합계",강서구,579768
"합계",구로구,421163
"합계",금천구,244891
"합계",영등포구,400908
"합계",동작구,394364
"합계",관악구,499449
"합계",서초구,416167
"합계",강남구,537800
"합계",송파구,663965
"합계",강동구,466472
